szName	nPos	nClass	nLevel	nPropKind	Min1	Max1	Min2	Max2	Min3	Max3	szIntro	MeleeWeapon	RangeWeapon	Armor	Ring	Amorlet	Boots	Belt	Help	Cuff	Pendant	Horse
T¨ng thÓ lùc 	0	2	6	99	11	12	-1	-1	0	0	Sinh khÝ (®iÓm)	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	0
T¨ng thÓ lùc 	0	2	7	99	13	14	-1	-1	0	0	Sinh khÝ (®iÓm)	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	0
T¨ng thÓ lùc 	0	2	8	99	15	16	-1	-1	0	0	Sinh khÝ (®iÓm)	15000	15000	15000	15000	15000	15000	15000	15000	15000	15000	0
T¨ng thÓ lùc 	0	2	9	99	17	18	-1	-1	0	0	Sinh khÝ (®iÓm)	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0
T¨ng thÓ lùc 	0	2	10	99	19	20	-1	-1	0	0	Sinh khÝ (®iÓm)	5000	5000	5000	5000	5000	5000	5000	5000	5000	5000	0
T¨ng thÓ lùc 	0	2	11	99	1	5	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	13	99	4	7	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	15	99	7	9	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	17	99	10	11	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	19	99	12	13	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	21	99	14	15	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	23	99	16	17	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	25	99	18	19	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	27	99	19	20	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng thÓ lùc 	0	2	30	99	20	20	-1	-1	0	0	Sinh khÝ (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
Chèng cho¸ng	0	2	4	110	20	20	-1	-1	0	0	Thêi gian cho¸ng (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
Chèng cho¸ng	0	2	7	110	30	30	-1	-1	0	0	Thêi gian cho¸ng (%)	37500	37500	37500	37500	37500	37500	37500	37500	37500	37500	0
Chèng cho¸ng	0	2	10	110	40	40	-1	-1	0	0	Thêi gian cho¸ng (%)	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	0
Chèng cho¸ng	0	2	11	110	20	20	-1	-1	0	0	Thêi gian cho¸ng (%)	0	0	0	0	0	0	0	0	0	0	0
Chèng cho¸ng	0	2	19	110	30	30	-1	-1	0	0	Thêi gian cho¸ng (%)	0	0	0	0	0	0	0	0	0	0	0
Chèng cho¸ng	0	2	28	110	40	40	-1	-1	0	0	Thêi gian cho¸ng (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thô ®éc	0	1	3	139	2	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	600	600	600	600	600	600	600	0
HÊp thô ®éc	0	1	6	139	6	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	600	600	600	600	600	600	600	0
HÊp thô ®éc	0	1	10	139	10	15	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	600	600	600	600	600	600	600	0
HÊp thô ®éc	0	1	11	139	1	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thô ®éc	0	1	15	139	3	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thô ®éc	0	1	19	139	5	8	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thô ®éc	0	1	23	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thô ®éc	0	1	27	139	10	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng May m¾n	0	1	1	140	1	1	-1	-1	0	0	May m¾n (%)	0	0	0	5000	5000	0	0	0	0	5000	0
T¨ng May m¾n	0	1	2	140	2	2	-1	-1	0	0	May m¾n (%)	0	0	0	4500	4500	0	0	0	0	4500	0
T¨ng May m¾n	0	1	3	140	3	3	-1	-1	0	0	May m¾n (%)	0	0	0	4000	4000	0	0	0	0	4000	0
T¨ng May m¾n	0	1	4	140	4	4	-1	-1	0	0	May m¾n (%)	0	0	0	3500	3500	0	0	0	0	3500	0
T¨ng May m¾n	0	1	5	140	5	5	-1	-1	0	0	May m¾n (%)	0	0	0	3000	3000	0	0	0	0	3000	0
T¨ng May m¾n	0	1	6	140	6	6	-1	-1	0	0	May m¾n (%)	0	0	0	2500	2500	0	0	0	0	2500	0
T¨ng May m¾n	0	1	7	140	7	7	-1	-1	0	0	May m¾n (%)	0	0	0	2000	2000	0	0	0	0	2000	0
T¨ng May m¾n	0	1	8	140	8	8	-1	-1	0	0	May m¾n (%)	0	0	0	1500	1500	0	0	0	0	1500	0
T¨ng May m¾n	0	1	9	140	9	9	-1	-1	0	0	May m¾n (%)	0	0	0	1000	1000	0	0	0	0	1000	0
T¨ng May m¾n	0	1	10	140	10	10	-1	-1	0	0	May m¾n (%)	0	0	0	500	500	0	0	0	0	500	0
HÊp thu löa	0	3	3	139	2	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	0	0	600	600	600	600	0	0
HÊp thu löa	0	3	6	139	6	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	0	0	600	600	600	600	0	0
HÊp thu löa	0	3	10	139	10	15	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	600	0	0	600	600	600	600	0	0
HÊp thu löa	0	3	11	139	1	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu löa	0	3	15	139	3	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu löa	0	3	19	139	5	8	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu löa	0	3	23	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu löa	0	3	27	139	10	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
Gi¶m thêi gian®ãng b¨ng	0	3	1	106	20	20	-1	-1	0	0	Thêi gian llµm chËm (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
Gi¶m thêi gian®ãng b¨ng	0	3	6	106	30	30	-1	-1	0	0	Thêi gian llµm chËm (%)	37500	37500	37500	37500	37500	37500	37500	37500	37500	37500	0
kh¸ng thÓ®ãng b¨ng	0	3	10	106	40	40	-1	-1	0	0	Thêi gian llµm chËm (%)	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	0
kh¸ng thÓ®ãng b¨ng	0	3	11	106	20	20	-1	-1	0	0	Thêi gian llµm chËm (%)	0	0	0	0	0	0	0	0	0	0	0
kh¸ng thÓ®ãng b¨ng	0	3	18	106	30	30	-1	-1	0	0	Thêi gian llµm chËm (%)	0	0	0	0	0	0	0	0	0	0	0
kh¸ng thÓ®ãng b¨ng	0	3	28	106	40	40	-1	-1	0	0	Thêi gian llµm chËm (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	1	98	1	2	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	50000	50000	50000	50000	50000	50000	50000	50000	0
T¨ng nhanh nhÑn	0	3	2	98	3	4	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	45000	45000	45000	45000	45000	45000	45000	45000	0
T¨ng nhanh nhÑn	0	3	3	98	5	6	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	40000	40000	40000	40000	40000	40000	40000	40000	0
T¨ng nhanh nhÑn	0	3	4	98	7	8	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	35000	35000	35000	35000	35000	35000	35000	35000	0
T¨ng nhanh nhÑn	0	3	5	98	9	10	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	30000	30000	30000	30000	30000	30000	30000	30000	0
T¨ng nhanh nhÑn	0	3	6	98	11	12	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	25000	25000	25000	25000	25000	25000	25000	25000	0
T¨ng nhanh nhÑn	0	3	7	98	13	14	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	20000	20000	20000	20000	20000	20000	20000	20000	0
T¨ng nhanh nhÑn	0	3	8	98	15	16	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	15000	15000	15000	15000	15000	15000	15000	15000	0
T¨ng nhanh nhÑn	0	3	9	98	17	18	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	10000	10000	10000	10000	10000	10000	10000	10000	0
T¨ng nhanh nhÑn	0	3	10	98	19	20	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	5000	5000	5000	5000	5000	5000	5000	5000	0
T¨ng nhanh nhÑn	0	3	11	98	1	4	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	13	98	3	6	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	15	98	5	8	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	17	98	7	10	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	19	98	9	12	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	21	98	11	14	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	23	98	13	16	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	25	98	15	18	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	27	98	17	20	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	28	98	19	20	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng nhanh nhÑn	0	3	30	98	20	20	-1	-1	0	0	Th©n ph¸p (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu ®iÖn	0	4	3	139	2	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
HÊp thu ®iÖn	0	4	6	139	6	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
HÊp thu ®iÖn	0	4	10	139	10	15	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	600	600	600	600	600	600	600	600	600	600	0
HÊp thu ®iÖn	0	4	11	139	1	4	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu ®iÖn	0	4	15	139	3	6	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu ®iÖn	0	4	19	139	5	8	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu ®iÖn	0	4	23	139	7	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
HÊp thu ®iÖn	0	4	27	139	10	10	-1	-1	0	0	ChuyÓn ho¸ s¸t th­¬ng thµnh néi lùc (%)	0	0	0	0	0	0	0	0	0	0	0
Gi¶m thêi gian tróng ®éc	0	4	4	108	20	20	-1	-1	0	0	Thêi gian tróng ®éc (%)	50000	50000	50000	50000	50000	50000	50000	50000	50000	50000	0
Gi¶m thêi gian tróng ®éc	0	4	6	108	30	30	-1	-1	0	0	Thêi gian tróng ®éc (%)	37500	37500	37500	37500	37500	37500	37500	37500	37500	37500	0
Gi¶m thêi gian tróng ®éc	0	4	10	108	40	40	-1	-1	0	0	Thêi gian tróng ®éc (%)	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	0
Gi¶m thêi gian tróng ®éc	0	4	11	108	20	20	-1	-1	0	0	Thêi gian tróng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
Gi¶m thêi gian tróng ®éc	0	4	19	108	30	30	-1	-1	0	0	Thêi gian tróng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
Gi¶m thêi gian tróng ®éc	0	4	28	108	40	40	-1	-1	0	0	Thêi gian tróng ®éc (%)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	1	122	1	20	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	2	122	20	40	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	3	122	40	60	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	4	122	60	80	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	5	122	80	100	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	6	122	100	120	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	900	900	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	7	122	120	140	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	800	800	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	8	122	140	160	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	700	700	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	9	122	160	180	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	600	600	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	10	122	180	200	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	500	500	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	11	122	1	11	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	12	122	11	21	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	13	122	21	31	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	14	122	31	41	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	15	122	41	51	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	16	122	51	61	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	17	122	61	71	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	18	122	71	81	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	19	122	81	91	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	20	122	91	101	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	21	122	101	111	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	22	122	111	121	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	23	122	121	131	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	24	122	131	141	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	25	122	141	151	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	26	122	151	161	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	27	122	161	171	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	28	122	171	181	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	29	122	181	200	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Kim	0	0	30	122	198	200	-1	-1	0	0	S¸t th­¬ng vËt lý néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	1	126	1	20	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	2	126	20	40	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	3	126	40	60	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	4	126	60	80	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	5	126	80	100	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	6	126	100	120	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	900	1800	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	7	126	120	140	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	800	1600	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	8	126	140	160	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	700	1400	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	9	126	160	180	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	600	1200	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	10	126	180	200	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	500	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	11	126	1	11	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	12	126	11	21	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	13	126	21	31	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	14	126	31	41	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	15	126	41	51	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	16	126	51	61	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	17	126	61	71	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	18	126	71	81	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	19	126	81	91	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	20	126	91	101	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	21	126	101	111	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	22	126	111	121	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	23	126	121	131	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	24	126	131	141	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	25	126	141	151	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	26	126	151	161	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	27	126	161	171	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	28	126	171	181	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	29	126	181	200	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ Thñy	0	2	30	126	198	200	-1	-1	0	0	B¨ng s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	1	124	1	20	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	2	124	20	40	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	3	124	40	60	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	4	124	60	80	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	5	124	80	100	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	1000	1000	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	6	124	100	120	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	900	900	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	7	124	120	140	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	800	800	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	8	124	140	160	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	700	700	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	9	124	160	180	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	600	600	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	10	124	180	200	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	500	500	0	0	0	0	0	0	0	0	0
T¨ng S¸t th­¬ng hÖ ho¸	0	3	11	126	1	11	-1	-1	0	0	ho¸ s¸t - néi c«ng (®iÓm)	0	0	0	0	0	0	0	0	0	0	0
